year,month,day,hi,hs,T_1,T_2,T_3,T_4,T_5,T_6,T_7,T_8,T_9,T_10,T_11,T_12,T_13,T_14,T_15,T_16,T_17,T_18,T_19,T_20,S_1,S_2,S_3,S_4,S_5,S_6,S_7,S_8,S_9,S_10,S_11,S_12,S_13,S_14,S_15,S_16,S_17,S_18,S_19,S_20
1982,12,16,120.3117,0,-24.0656,-22.595,-21.1662,-19.782,-18.4424,-17.1454,-15.8876,-14.6651,-13.4736,-12.3092,-11.1684,-10.0482,-8.9455,-7.8563,-6.7761,-5.7099,-4.6515,-3.5847,-2.5421,-1.8836,9.311,8.8014,8.5389,8.3401,8.1335,7.9203,7.7085,7.509,7.3386,7.2045,7.0889,6.9662,6.8346,6.7884,6.9514,7.5451,8.7492,10.7712,14.9449,22.9029
1982,12,17,121.1274,0,-23.6876,-22.4998,-21.2902,-20.0637,-18.8273,-17.5878,-16.3517,-15.124,-13.9085,-12.7079,-11.5238,-10.3571,-9.2079,-8.0733,-6.9487,-5.8421,-4.7466,-3.6473,-2.5652,-1.8876,9.3065,8.7973,8.5344,8.334,8.1258,7.9111,7.6985,7.4993,7.3301,7.1963,7.0793,6.955,6.8228,6.7651,6.9051,7.458,8.6063,10.6132,14.6609,22.7484
1982,12,18,122.0133,0,-23.9222,-22.6692,-21.4119,-20.1589,-18.9152,-17.6828,-16.4623,-15.2536,-14.0562,-12.8699,-11.6943,-10.5295,-9.3759,-8.231,-7.0923,-5.9648,-4.8432,-3.7135,-2.5915,-1.896,9.3016,8.7928,8.5295,8.3273,8.1173,7.9012,7.6878,7.489,7.3209,7.1874,7.0689,6.9432,6.816,6.7495,6.8742,7.394,8.506,10.5354,14.5117,22.7619
1982,12,19,122.9656,0,-22.8774,-21.8591,-20.8132,-19.74,-18.642,-17.5234,-16.3886,-15.2423,-14.0886,-12.9314,-11.774,-10.6191,-9.469,-8.3234,-7.1811,-6.046,-4.913,-3.7668,-2.6172,-1.9068,9.2968,8.7883,8.5244,8.3204,8.1085,7.8908,7.6765,7.4782,7.3113,7.1778,7.0578,6.9312,6.8087,6.7388,6.8542,7.3501,8.447,10.5256,14.4857,22.907
1982,12,20,123.9689,0,-22.7176,-21.6016,-20.5015,-19.4087,-18.3173,-17.2233,-16.1248,-15.0207,-13.9112,-12.7968,-11.6787,-10.5583,-9.4373,-8.3153,-7.1931,-6.0708,-4.9443,-3.7969,-2.637,-1.9178,9.2919,8.7836,8.5191,8.3131,8.0992,7.8799,7.6649,7.467,7.3012,7.1677,7.0461,6.9192,6.8011,6.731,6.8419,7.3248,8.4274,10.5692,14.5705,23.1452
1982,12,21,124.9817,0,-23.1145,-21.9263,-20.7474,-19.5783,-18.4189,-17.2686,-16.1264,-14.9911,-13.8616,-12.7369,-11.6162,-10.4992,-9.3858,-8.2738,-7.163,-6.0528,-4.9377,-3.7991,-2.6448,-1.9221,9.2871,8.7789,8.5137,8.3058,8.0899,7.869,7.6533,7.456,7.2912,7.1575,7.0345,6.9076,6.7934,6.7221,6.8279,7.3013,8.4155,10.6067,14.6623,23.3221
1982,12,22,125.9638,0,-25.5309,-23.6834,-22.0172,-20.49,-19.0688,-17.728,-16.4476,-15.2123,-14.0106,-12.8341,-11.6766,-10.5336,-9.4022,-8.2781,-7.1585,-6.0439,-4.9276,-3.7911,-2.6429,-1.9183,9.2821,8.7742,8.5083,8.2985,8.0807,7.8583,7.642,7.4452,7.2814,7.1475,7.0232,6.8966,6.7857,6.7113,6.808,7.2686,8.3866,10.5995,14.6798,23.3472
1982,12,23,126.873,0,-28.6218,-26.681,-24.7775,-22.9364,-21.172,-19.4902,-17.891,-16.3702,-14.9212,-13.5358,-12.2059,-10.9233,-9.6804,-8.4683,-7.2744,-6.1061,-4.951,-3.7914,-2.6301,-1.8971,9.2773,8.7697,8.5033,8.2916,8.0721,7.8484,7.6315,7.4353,7.2723,7.1381,7.0128,6.8868,6.7781,6.6982,6.7737,7.1999,8.2852,10.4612,14.4449,22.9987
1982,12,24,127.7392,0,-27.0298,-25.7682,-24.4249,-23.0217,-21.5788,-20.1142,-18.6434,-17.1786,-15.7292,-14.3022,-12.9023,-11.5322,-10.193,-8.884,-7.5947,-6.3333,-5.0956,-3.866,-2.6486,-1.8883,9.2731,8.7656,8.4986,8.2852,8.064,7.8391,7.6218,7.4261,7.2638,7.1293,7.0031,6.8777,6.7708,6.6942,6.749,7.1342,8.1767,10.3045,14.1496,22.6445
1982,12,25,128.6759,0,-25.5554,-24.442,-23.2931,-22.1061,-20.8828,-19.6276,-18.346,-17.0445,-15.7292,-14.406,-13.0807,-11.758,-10.4423,-9.1367,-7.8388,-6.5472,-5.2662,-3.9789,-2.6936,-1.8995,9.2688,8.7614,8.4936,8.2784,8.0555,7.8292,7.6115,7.4164,7.2547,7.1198,6.9928,6.8682,6.7639,6.6986,6.7458,7.1067,8.1288,10.2379,14.0279,22.6028
1982,12,26,129.7074,0,-25.7315,-24.4347,-23.1476,-21.8692,-20.5972,-19.3288,-18.0614,-16.7932,-15.523,-14.2505,-12.9764,-11.7016,-10.4277,-9.1562,-7.884,-6.613,-5.339,-4.0434,-2.7282,-1.9135,9.264,8.7567,8.4881,8.2709,8.046,7.8184,7.6002,7.4057,7.2447,7.1093,6.9816,6.8582,6.7576,6.7038,6.7509,7.1039,8.1252,10.2433,14.0568,22.756
1982,12,27,130.7908,0,-23.3369,-22.7315,-21.9476,-21.0278,-20.0062,-18.9097,-17.759,-16.5698,-15.354,-14.1205,-12.8757,-11.6248,-10.3715,-9.1183,-7.8628,-6.6083,-5.3484,-4.0632,-2.7485,-1.9269,9.2592,8.7519,8.4823,8.2631,8.0362,7.8071,7.5886,7.3948,7.2343,7.0984,6.9701,6.8481,6.7522,6.7093,6.7583,7.1132,8.1483,10.2983,14.1838,23.0004
1982,12,28,131.9478,0,-18.2854,-18.4277,-18.3518,-18.0736,-17.6154,-17.0014,-16.2558,-15.4008,-14.4566,-13.4408,-12.3685,-11.2528,-10.1049,-8.9338,-7.7429,-6.544,-5.3247,-4.0688,-2.7731,-1.9546,9.2557,8.7476,8.4769,8.2554,8.0264,7.7959,7.5769,7.3837,7.2237,7.0873,6.9585,6.8384,6.7479,6.7154,6.7746,7.1557,8.2456,10.4947,14.5604,23.5558
1982,12,29,133.1665,0,-15.4927,-15.7803,-15.8205,-15.6709,-15.3692,-14.9405,-14.4018,-13.7661,-13.0437,-12.244,-11.3763,-10.4495,-9.4726,-8.4537,-7.4062,-6.3195,-5.1969,-4.0178,-2.7817,-1.9798,9.2513,8.7438,8.4717,8.2479,8.0167,7.7847,7.5652,7.3725,7.2128,7.0759,6.9469,6.829,6.7446,6.7187,6.7975,7.2272,8.4106,10.8134,15.1421,24.2452
1982,12,30,134.4382,0.0224,-9.4715,-10.3733,-11.1202,-11.6632,-11.9884,-12.1022,-12.0218,-11.7694,-11.3682,-10.8402,-10.2057,-9.4829,-8.6878,-7.8353,-6.9424,-5.9931,-4.9947,-3.9219,-2.7863,-2.0123,9.216,8.7282,8.4603,8.2385,8.0072,7.7746,7.5548,7.3623,7.2028,7.0652,6.9361,6.8206,6.741,6.7209,6.8309,7.3381,8.6579,11.2441,15.9524,25.125
1982,12,31,135.6046,0.0951,-12.2147,-11.632,-11.2476,-10.9804,-10.7703,-10.5716,-10.3507,-10.0841,-9.7566,-9.3598,-8.891,-8.3517,-7.7501,-7.0929,-6.3608,-5.567,-4.71,-3.7631,-2.7509,-2.0227,9.1623,8.688,8.4266,8.2097,7.9832,7.7549,7.5388,7.349,7.1903,7.0521,6.9224,6.8075,6.7294,6.7165,6.8623,7.4559,8.915,11.6652,16.7441,25.7973
1983,1,1,136.579,0.0605,-21.6401,-18.7722,-16.4563,-14.6142,-13.157,-11.9976,-11.0576,-10.2706,-9.5833,-8.9543,-8.3529,-7.7563,-7.1563,-6.5257,-5.8595,-5.1515,-4.3934,-3.5571,-2.663,-1.9884,9.1399,8.6685,8.4061,8.187,7.9595,7.7316,7.5167,7.3277,7.1678,7.0266,6.8937,6.7762,6.6916,6.6742,6.8385,7.4793,9.0015,11.7931,16.9852,25.6842
1983,1,2,137.2433,0.0115,-28.9069,-25.8059,-22.9588,-20.3854,-18.0901,-16.0643,-14.2897,-12.7407,-11.3875,-10.198,-9.14,-8.1829,-7.2893,-6.4694,-5.688,-4.9246,-4.1609,-3.3674,-2.5498,-1.9188,9.1376,8.6659,8.4028,8.1822,7.9532,7.7241,7.5084,7.3183,7.1553,7.0069,6.8631,6.7327,6.6238,6.58,6.7252,7.3426,8.808,11.4519,16.4108,24.6298
1983,1,3,137.6212,0,-24.8549,-23.9686,-22.78,-21.3748,-19.833,-18.2239,-16.6033,-15.0137,-13.4845,-12.0341,-10.6715,-9.3978,-8.2073,-7.0775,-6.0434,-5.0802,-4.1762,-3.3134,-2.4916,-1.8669,9.1363,8.6644,8.401,8.1796,7.95,7.7204,7.5047,7.3146,7.1515,7.0025,6.856,6.7153,6.5832,6.4978,6.5968,7.1494,8.5001,10.9124,15.5011,23.3165
1983,1,4,137.936,0,-24.4475,-23.0596,-21.7081,-20.3814,-19.0698,-17.7664,-16.4676,-15.1731,-13.8857,-12.6096,-11.3506,-10.1146,-8.9067,-7.7264,-6.5784,-5.478,-4.4249,-3.4254,-2.5117,-1.8553,9.1352,8.6631,8.3994,8.1774,7.9472,7.7173,7.5015,7.3115,7.1483,6.999,6.8523,6.7114,6.5761,6.4676,6.5208,7.0113,8.2591,10.4785,14.7467,22.3481
1983,1,5,138.3356,0,-23.8205,-22.5111,-21.269,-20.0583,-18.8573,-17.6548,-16.4468,-15.2339,-14.0191,-12.8066,-11.6006,-10.4055,-9.2247,-8.0599,-6.9061,-5.7772,-4.6707,-3.59,-2.5668,-1.8615,9.1336,8.6615,8.3973,8.1746,7.9437,7.7134,7.4975,7.3076,7.1442,6.9946,6.8477,6.7065,6.5716,6.4567,6.4747,6.9113,8.0679,10.1494,14.1193,21.6519
1983,1,6,138.8624,0,-28.4926,-26.0336,-23.8599,-21.9195,-20.1668,-18.5625,-17.0735,-15.6731,-14.34,-13.0579,-11.8149,-10.6024,-9.4144,-8.2462,-7.089,-5.9495,-4.8229,-3.7077,-2.6135,-1.867,9.1311,8.659,8.3944,8.1707,7.9389,7.708,7.492,7.3022,7.1388,6.9886,6.8414,6.7,6.5656,6.4518,6.4432,6.8299,7.9012,9.8881,13.5781,21.1359
1983,1,7,139.4504,0,-32.3791,-29.9304,-27.5322,-25.231,-23.0535,-21.0108,-19.1027,-17.3221,-15.6572,-14.0947,-12.6206,-11.2216,-9.8851,-8.5995,-7.3452,-6.1313,-4.9454,-3.7815,-2.6375,-1.8559,9.1284,8.6564,8.3912,8.1663,7.9336,7.7021,7.486,7.2964,7.1327,6.9821,6.8345,6.6929,6.5592,6.4495,6.4141,6.7353,7.7004,9.5576,12.9596,20.4961
1983,1,8,140.0979,0,-30.2017,-28.826,-27.2751,-25.6086,-23.8747,-22.1123,-20.3509,-18.6127,-16.9132,-15.2626,-13.6666,-12.1276,-10.6449,-9.216,-7.8322,-6.4815,-5.1792,-3.9142,-2.6875,-1.8591,9.1259,8.6537,8.3878,8.1618,7.9279,7.6958,7.4796,7.29,7.1262,6.975,6.827,6.6852,6.5525,6.4467,6.4064,6.6631,7.5286,9.2618,12.4536,20.056
1983,1,9,140.9338,0,-26.2258,-25.322,-24.3675,-23.3324,-22.2049,-20.9865,-19.6876,-18.3234,-16.911,-15.4674,-14.0081,-12.5464,-11.0931,-9.6562,-8.2394,-6.8353,-5.459,-4.102,-2.7721,-1.8938,9.1229,8.6504,8.3837,8.1561,7.9209,7.688,7.4716,7.2821,7.1179,6.966,6.8175,6.6756,6.5444,6.444,6.4219,6.6491,7.4613,9.1451,12.3313,20.2655
1983,1,10,141.9751,0,-26.0229,-25.0181,-23.9197,-22.7558,-21.5455,-20.3011,-19.03,-17.7364,-16.4233,-15.0936,-13.7501,-12.3964,-11.0364,-9.6741,-8.3118,-6.948,-5.5852,-4.2125,-2.8309,-1.9257,9.119,8.6462,8.3784,8.1488,7.912,7.6781,7.4615,7.2721,7.1076,6.9548,6.8058,6.6639,6.5349,6.443,6.4466,6.6689,7.4613,9.1583,12.4996,20.8501
1983,1,11,143.1138,0,-26.3149,-24.7859,-23.4163,-22.1413,-20.914,-19.7029,-18.4887,-17.261,-16.0151,-14.7507,-13.4693,-12.174,-10.8683,-9.5559,-8.2381,-6.9154,-5.5857,-4.2353,-2.8562,-1.9476,9.1149,8.6417,8.3726,8.141,7.9024,7.6675,7.4507,7.2614,7.0963,6.9426,6.7931,6.6514,6.5258,6.4447,6.4719,6.6985,7.4949,9.2531,12.8186,21.5122
1983,1,12,144.2309,0,-28.0491,-26.5682,-25.0188,-23.4524,-21.903,-20.389,-18.9174,-17.4873,-16.0937,-14.7296,-13.3881,-12.0631,-10.7498,-9.4445,-8.1425,-6.8405,-5.5344,-4.2076,-2.8481,-1.9456,9.1108,8.6373,8.3669,8.1333,7.8929,7.657,7.4401,7.2508,7.0853,6.9307,6.7807,6.6396,6.518,6.4486,6.4916,6.713,7.5061,9.3147,13.0322,21.8574
1983,1,13,145.2906,0,-27.7765,-26.0703,-24.5265,-23.0788,-21.6822,-20.3091,-18.9443,-17.5815,-16.2192,-14.859,-13.5031,-12.1539,-10.8134,-9.4824,-8.1592,-6.8403,-5.526,-4.1998,-2.8482,-1.9459,9.1071,8.6331,8.3616,8.126,7.8841,7.6473,7.4302,7.2409,7.0749,6.9195,6.7692,6.629,6.5118,6.4536,6.5068,6.7214,7.5153,9.3741,13.1953,22.0881
1983,1,14,146.3017,0,-27.3336,-26.3662,-25.1497,-23.7823,-22.3346,-20.854,-19.3702,-17.8996,-16.4502,-15.0243,-13.6213,-12.2393,-10.8758,-9.5281,-8.192,-6.862,-5.5384,-4.2041,-2.8467,-1.9388,9.1035,8.6292,8.3565,8.1191,7.8756,7.638,7.4208,7.2315,7.065,6.9089,6.7583,6.6192,6.5069,6.4591,6.5189,6.7206,7.5061,9.3904,13.2432,22.118
1983,1,15,147.3171,0,-23.3611,-22.9092,-22.2967,-21.5395,-20.6531,-19.6539,-18.5595,-17.3878,-16.156,-14.8801,-13.5739,-12.2493,-10.9154,-9.5793,-8.2441,-6.9102,-5.5797,-4.2373,-2.8704,-1.9528,9.1005,8.6255,8.3516,8.1124,7.8674,7.629,7.4116,7.2223,7.0552,6.8984,6.7477,6.61,6.503,6.4653,6.5321,6.7348,7.5371,9.4801,13.4117,22.3689
1983,1,16,148.3862,0,-22.1691,-21.1968,-20.4144,-19.6887,-18.9431,-18.1385,-17.2591,-16.3028,-15.2748,-14.1839,-13.0402,-11.8539,-10.6347,-9.3912,-8.1287,-6.8551,-5.565,-4.2469,-2.8896,-1.9713,9.0975,8.6218,8.3467,8.1055,7.8589,7.6197,7.4021,7.2127,7.045,6.8876,6.7369,6.601,6.4999,6.4724,6.5468,6.7651,7.611,9.6509,13.721,22.7806
1983,1,17,149.4009,0,-32.8896,-29.2766,-26.2011,-23.6049,-21.4127,-19.5433,-17.9185,-16.4695,-15.1395,-13.8844,-12.6714,-11.478,-10.2892,-9.0964,-7.8917,-6.6778,-5.4412,-4.17,-2.8523,-1.9493,9.0934,8.6175,8.3412,8.0982,7.8502,7.6103,7.3926,7.2031,7.0349,6.8769,6.7264,6.5927,6.4978,6.4797,6.5522,6.7666,7.6232,9.6933,13.766,22.6837
1983,1,18,150.2249,0,-38.0993,-34.7493,-31.5617,-28.5784,-25.8208,-23.2933,-20.988,-18.8883,-16.9722,-15.2147,-13.5901,-12.0734,-10.6413,-9.2731,-7.9484,-6.648,-5.3716,-4.0956,-2.7988,-1.8986,9.0901,8.6141,8.3368,8.0923,7.8432,7.6028,7.385,7.1953,7.0268,6.8683,6.7181,6.5864,6.4967,6.4848,6.5408,6.7094,7.5038,9.4705,13.3014,21.8749
1983,1,19,150.9054,0,-36.0885,-34.124,-32.0007,-29.7814,-27.5214,-25.2675,-23.0559,-20.9131,-18.8561,-16.8946,-15.0313,-13.2639,-11.5862,-9.9891,-8.4608,-6.9761,-5.5521,-4.1669,-2.806,-1.8675,9.0876,8.6113,8.3333,8.0875,7.8375,7.5966,7.3787,7.189,7.0201,6.8613,6.7114,6.5815,6.4961,6.4881,6.5347,6.6474,7.3508,9.1664,12.6895,20.967
1983,1,20,151.6415,0,-33.3873,-31.9369,-30.3565,-28.6729,-26.9111,-25.0945,-23.2445,-21.3807,-19.5201,-17.6774,-15.8643,-14.0897,-12.3594,-10.6763,-9.041,-7.4393,-5.8867,-4.3683,-2.8799,-1.8738,9.0849,8.6083,8.3294,8.0824,7.8314,7.59,7.372,7.1822,7.0129,6.8538,6.7043,6.5765,6.4957,6.4914,6.5406,6.6271,7.2578,8.9556,12.278,20.4885
1983,1,21,152.5785,0,-28.0636,-27.8712,-27.2785,-26.3762,-25.2368,-23.9187,-22.4688,-20.9249,-19.3172,-17.6697,-16.0016,-14.3277,-12.6593,-11.0049,-9.3705,-7.7545,-6.1527,-4.5636,-2.9725,-1.908,9.0818,8.6048,8.3247,8.0761,7.8238,7.5817,7.3637,7.1737,7.0039,6.8444,6.6956,6.5706,6.4955,6.4959,6.5489,6.6467,7.2467,8.8976,12.2078,20.6086
1983,1,22,153.7819,0,-20.5974,-21.4458,-21.8691,-21.9092,-21.6152,-21.0369,-20.2214,-19.2118,-18.0466,-16.7593,-15.379,-13.9304,-12.4342,-10.9071,-9.3627,-7.8063,-6.2463,-4.665,-3.045,-1.9647,9.079,8.6009,8.3193,8.0686,7.8147,7.5718,7.3536,7.1633,6.9929,6.833,6.6851,6.564,6.4959,6.502,6.5622,6.6971,7.3372,9.0651,12.6192,21.4526
1983,1,23,155.1552,0,-19.1169,-19.2171,-19.1738,-19.0017,-18.701,-18.2669,-17.6951,-16.9853,-16.1421,-15.1749,-14.0964,-12.9216,-11.6662,-10.3459,-8.9753,-7.5661,-6.1228,-4.6263,-3.06,-2.0057,9.0763,8.5968,8.3134,8.0603,7.8046,7.5608,7.3423,7.1516,6.9805,6.8203,6.6738,6.5573,6.4969,6.51,6.5828,6.7667,7.4958,9.3971,13.33,22.5119
1983,1,24,156.533,0,-16.4729,-16.5091,-16.573,-16.5778,-16.4667,-16.2122,-15.8072,-15.2572,-14.5733,-13.769,-12.8585,-11.8554,-10.7727,-9.6225,-8.4153,-7.1677,-5.8645,-4.4947,-3.0371,-2.0287,9.0731,8.5933,8.3079,8.0525,7.795,7.5503,7.3313,7.1403,6.9685,6.8081,6.6632,6.5515,6.4988,6.5196,6.6078,6.841,7.6817,9.7977,14.0938,23.4359
1983,1,25,157.8092,0,-16.4412,-16.3068,-16.1028,-15.8222,-15.4673,-15.0396,-14.5384,-13.9615,-13.3068,-12.5739,-11.7639,-10.8802,-9.928,-8.9138,-7.8429,-6.7343,-5.5628,-4.3196,-2.9845,-2.0327,9.0699,8.5894,8.3023,8.0447,7.7856,7.5401,7.3209,7.1295,6.9571,6.7967,6.6536,6.5468,6.5013,6.53,6.6285,6.9073,7.8611,10.1821,14.7514,24.0713
1983,1,26,158.9501,0,-17.2335,-16.6826,-16.126,-15.5686,-15.0056,-14.4276,-13.8237,-13.1843,-12.5016,-11.7703,-10.9879,-10.154,-9.2703,-8.3392,-7.3706,-6.3494,-5.2789,-4.1424,-2.9217,-2.0262,9.0671,8.5856,8.297,8.0375,7.777,7.5308,7.3114,7.1197,6.9468,6.7865,6.6454,6.5432,6.5043,6.539,6.6398,6.9582,8.0138,10.5012,15.2429,24.437
1983,1,27,159.9747,0,-15.7312,-15.543,-15.2618,-14.8889,-14.4332,-13.9055,-13.316,-12.6725,-11.981,-11.2455,-10.4689,-9.6536,-8.8017,-7.9139,-7.0007,-6.0439,-5.0459,-3.9885,-2.8649,-2.0189,9.065,8.5825,8.2925,8.0313,7.7696,7.5228,7.3031,7.1111,6.9378,6.7777,6.6385,6.5404,6.5071,6.5415,6.641,6.9969,8.1409,10.7383,15.607,24.6549
1983,1,28,160.8895,0,-18.5059,-17.0658,-15.9418,-15.0295,-14.2483,-13.5387,-12.859,-12.1813,-11.4879,-10.7689,-10.0191,-9.237,-8.4229,-7.5798,-6.7061,-5.797,-4.8518,-3.8538,-2.8079,-2.0068,9.0624,8.5792,8.2881,8.0254,7.7626,7.5153,7.2955,7.1032,6.9296,6.7698,6.6324,6.5383,6.5092,6.5362,6.6315,7.0205,8.2346,10.8906,15.8444,24.7189
1983,1,29,161.6455,0,-24.8341,-22.1444,-19.8528,-17.9163,-16.2812,-14.8898,-13.6869,-12.6227,-11.6555,-10.7516,-9.8848,-9.0357,-8.1897,-7.3394,-6.4727,-5.5858,-4.6727,-3.7177,-2.732,-1.9706,9.0589,8.5757,8.2837,8.0197,7.7561,7.5085,7.2886,7.0962,6.9224,6.763,6.6274,6.5365,6.5063,6.5152,6.5936,6.9901,8.2196,10.8386,15.7265,24.3127
1983,1,30,162.2241,0,-26.3548,-24.3604,-22.3827,-20.4713,-18.6617,-16.975,-15.4196,-13.9933,-12.686,-11.4828,-10.3657,-9.3163,-8.3164,-7.3462,-6.4055,-5.4783,-4.5528,-3.6116,-2.6622,-1.9275,9.0562,8.5731,8.2803,8.0154,7.7511,7.5033,7.2833,7.0908,6.9169,6.7579,6.6236,6.5351,6.4999,6.4819,6.5304,6.9062,8.0964,10.5955,15.2771,23.5486
1983,1,31,162.6801,0,-23.747,-22.8937,-21.7838,-20.5087,-19.1388,-17.7273,-16.313,-14.9229,-13.5744,-12.2775,-11.0359,-9.8486,-8.7111,-7.6126,-6.5568,-5.5405,-4.5525,-3.5804,-2.6306,-1.9024,9.0544,8.5711,8.2778,8.0121,7.7474,7.4993,7.2793,7.0867,6.9127,6.7539,6.6208,6.5338,6.4977,6.4566,6.4715,6.8163,7.9511,10.3178,14.7674,22.8054
1983,2,1,163.138,0,-19.3963,-19.3605,-19.0474,-18.499,-17.7591,-16.8695,-15.8682,-14.7883,-13.6581,-12.5007,-11.3344,-10.1725,-9.0244,-7.8949,-6.7827,-5.7031,-4.6524,-3.6274,-2.6431,-1.9051,9.0535,8.5698,8.2758,8.0094,7.7441,7.4958,7.2757,7.0829,6.9088,6.7503,6.6182,6.5326,6.496,6.4449,6.435,6.7578,7.8546,10.1327,14.4134,22.3688
1983,2,2,163.6866,0,-17.526,-17.3122,-17.0136,-16.6142,-16.1055,-15.4874,-14.7667,-13.9547,-13.0653,-12.1134,-11.1139,-10.0802,-9.0245,-7.9562,-6.8838,-5.8142,-4.7521,-3.6988,-2.6764,-1.9245,9.0529,8.5685,8.2737,8.0064,7.7404,7.4918,7.2715,7.0785,6.9043,6.7461,6.6152,6.5312,6.4937,6.4382,6.4158,6.7321,7.816,10.0591,14.2517,22.2607
1983,2,3,164.3298,0,-16.9512,-16.5482,-16.1252,-15.6579,-15.1329,-14.5436,-13.8884,-13.1689,-12.3892,-11.5549,-10.6729,-9.7504,-8.7951,-7.8135,-6.8169,-5.8019,-4.7751,-3.7357,-2.7026,-1.9445,9.0519,8.5667,8.271,8.0027,7.7359,7.487,7.2665,7.0733,6.899,6.7412,6.6117,6.5294,6.4909,6.4308,6.4026,6.7235,7.8115,10.0531,14.2178,22.3417
1983,2,4,165.0331,0,-16.986,-16.4657,-15.9041,-15.3103,-14.6875,-14.035,-13.3504,-12.6313,-11.8762,-11.0848,-10.2584,-9.3994,-8.5111,-7.5986,-6.6634,-5.7053,-4.7271,-3.7245,-2.7106,-1.9579,9.0504,8.5645,8.2679,7.9984,7.7309,7.4815,7.261,7.0676,6.8931,6.7358,6.608,6.5275,6.4874,6.4203,6.3889,6.7205,7.8212,10.0755,14.2538,22.4905
1983,2,5,165.7593,0,-16.695,-16.1103,-15.5206,-14.918,-14.2944,-13.6443,-12.9643,-12.2532,-11.5112,-10.7394,-9.9394,-9.1133,-8.263,-7.394,-6.4997,-5.5848,-4.6492,-3.6864,-2.7058,-1.9661,9.0491,8.5624,8.2647,7.9941,7.7258,7.4761,7.2553,7.0617,6.8871,6.7304,6.6042,6.5253,6.4826,6.4056,6.3733,6.7192,7.8374,10.1098,14.3302,22.6538
1983,2,6,166.4827,0,-15.6085,-15.2732,-14.8754,-14.4033,-13.8618,-13.2614,-12.6126,-11.9237,-11.2009,-10.4489,-9.6709,-8.8696,-8.0467,-7.2081,-6.3467,-5.4663,-4.5663,-3.6394,-2.6945,-1.9715,9.0477,8.5604,8.2617,7.99,7.7209,7.4707,7.2498,7.0559,6.8812,6.7252,6.6006,6.5231,6.4747,6.3869,6.3563,6.7181,7.8562,10.1493,14.4285,22.8153
1983,2,7,167.1732,0,-18.526,-17.0137,-15.7856,-14.7674,-13.8914,-13.1024,-12.3593,-11.6335,-10.9067,-10.1682,-9.4125,-8.6375,-7.8422,-7.0328,-6.2004,-5.3492,-4.4787,-3.5825,-2.6718,-1.9685,9.0451,8.5579,8.2583,7.9855,7.7156,7.4652,7.2441,7.0501,6.8754,6.72,6.5971,6.5204,6.4631,6.3629,6.334,6.7091,7.8617,10.1658,14.4936,22.8908
1983,2,8,167.7922,0,-19.6311,-18.4761,-17.2786,-16.0958,-14.9624,-13.894,-12.8922,-11.9499,-11.0557,-10.1968,-9.361,-8.5378,-7.718,-6.8994,-6.0735,-5.2374,-4.3876,-3.5169,-2.6364,-1.9526,9.0427,8.5553,8.2549,7.9811,7.7106,7.4599,7.2388,7.0446,6.87,6.7153,6.5938,6.5175,6.4473,6.3306,6.2975,6.6734,7.8183,10.0973,14.4081,22.7306
1983,2,9,168.355,0,-19.5573,-18.3824,-17.2779,-16.22,-15.1939,-14.1923,-13.2122,-12.2531,-11.3148,-10.3968,-9.4975,-8.6143,-7.7428,-6.8809,-6.0281,-5.1792,-4.3294,-3.4709,-2.6118,-1.9423,9.041,8.5533,8.2521,7.9774,7.7064,7.4555,7.2342,7.0399,6.8653,6.7112,6.591,6.5144,6.4316,6.2981,6.2591,6.6312,7.7622,10.0085,14.282,22.5415
1983,2,10,168.8596,0,-20.7041,-19.294,-17.9931,-16.7779,-15.6311,-14.54,-13.494,-12.4853,-11.5071,-10.5543,-9.6224,-8.7076,-7.8058,-6.9145,-6.0361,-5.1667,-4.3035,-3.4419,-2.5915,-1.9304,9.0393,8.5513,8.2495,7.974,7.7025,7.4513,7.23,7.0356,6.861,6.7075,6.5884,6.5111,6.417,6.266,6.2172,6.5784,7.6844,9.8827,14.0862,22.2588
1983,2,11,169.3027,0,-22.6547,-20.8976,-19.2908,-17.817,-16.4574,-15.1936,-14.009,-12.8893,-11.8225,-10.7985,-9.8088,-8.8465,-7.9054,-6.9796,-6.073,-5.1803,-4.2991,-3.4268,-2.5743,-1.9149,9.0375,8.5494,8.247,7.9708,7.6989,7.4476,7.2261,7.0317,6.8572,6.7042,6.586,6.5079,6.4039,6.2344,6.1707,6.5117,7.5781,9.7085,13.797,21.8444
1983,2,12,169.6883,0,-23.7213,-21.9989,-20.3774,-18.8446,-17.3939,-16.0206,-14.7198,-13.4859,-12.3124,-11.1925,-10.1188,-9.0843,-8.0822,-7.1031,-6.1537,-5.2266,-4.3184,-3.4279,-2.5638,-1.8987,9.0358,8.5476,8.2448,7.968,7.6957,7.4442,7.2227,7.0283,6.8538,6.7014,6.5839,6.5047,6.3939,6.2056,6.1222,6.4342,7.4481,9.4953,13.4258,21.3196
1983,2,13,170.0294,0,-25.9868,-23.865,-21.9131,-20.1177,-18.461,-16.9245,-15.4905,-14.144,-12.8718,-11.6632,-10.5088,-9.4008,-8.332,-7.2918,-6.2885,-5.3145,-4.367,-3.447,-2.5607,-1.8824,9.0341,8.5459,8.2427,7.9654,7.6927,7.4412,7.2197,7.0252,6.8508,6.6988,6.582,6.5018,6.3877,6.183,6.0745,6.3497,7.2995,9.2526,12.987,20.7032
